EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, CNT, VALID, DT, TRIG
-6.173,26.957,-27.609,-513.156,0.930,563.925,93.911,-255.096,138551.000,1.000,3.563,0.000
-8.169,20.974,-31.132,-516.281,0.819,552.481,85.438,-252.005,138552.000,1.000,14.526,0.000
-10.853,12.057,-35.997,-522.714,-0.529,524.616,47.792,-250.298,138553.000,1.000,0.017,0.000
-13.340,2.066,-38.333,-530.408,-1.656,504.282,3.941,-248.514,138554.000,1.000,4.966,0.000
-14.602,-9.920,-36.104,-537.056,-2.021,497.838,-18.661,-244.932,138555.000,1.000,0.015,0.000
-14.024,-20.721,-33.313,-542.470,-1.569,491.059,-14.354,-239.125,138556.000,1.000,1.935,0.000
-12.932,-27.739,-34.477,-548.064,-0.819,474.665,16.461,-235.726,138557.000,1.000,6.014,0.000
-11.510,-30.876,-37.007,-552.151,0.232,456.543,56.887,-235.055,138558.000,1.000,4.628,0.000
-10.046,-31.138,-37.924,-554.703,1.662,445.695,80.406,-234.503,138559.000,1.000,0.012,0.000
-10.240,-28.905,-36.604,-555.928,2.381,441.420,81.761,-231.202,138560.000,1.000,13.429,0.000
-11.864,-25.136,-33.390,-556.096,2.774,435.945,57.907,-224.748,138561.000,1.000,0.016,0.000
-12.950,-20.008,-28.619,-553.871,3.696,425.040,19.130,-214.594,138562.000,1.000,2.531,0.000
-11.824,-12.963,-24.279,-550.695,4.415,412.601,-5.692,-204.308,138563.000,1.000,0.009,0.000
-9.159,-7.427,-22.467,-550.324,4.705,402.352,-8.203,-199.475,138564.000,1.000,6.906,0.000
-6.221,-7.933,-23.612,-556.407,4.585,390.287,13.124,-203.743,138565.000,1.000,2.460,0.000
-2.269,-9.079,-23.687,-562.511,4.398,373.995,56.308,-207.527,138566.000,1.000,7.029,0.000
1.369,-7.797,-23.899,-567.204,4.464,353.532,86.727,-208.126,138567.000,1.000,0.012,0.000
3.194,-5.072,-24.167,-570.578,4.781,336.624,90.527,-207.291,138568.000,1.000,2.942,0.000
4.501,-0.912,-21.470,-572.264,4.944,329.117,72.038,-203.615,138569.000,1.000,4.983,0.000
5.574,2.960,-16.905,-574.454,4.225,321.359,32.394,-196.931,138570.000,1.000,14.675,0.000
4.818,3.832,-15.798,-581.134,2.582,302.026,-6.530,-193.086,138571.000,1.000,0.016,0.000
2.721,3.329,-18.613,-588.375,0.695,277.936,-24.798,-191.200,138572.000,1.000,3.016,0.000
1.631,3.152,-22.584,-592.335,-0.256,260.904,-13.825,-188.583,138573.000,1.000,0.009,0.000
2.429,3.200,-24.914,-592.997,0.254,248.865,25.772,-184.477,138574.000,1.000,0.004,0.000
3.330,0.294,-27.129,-594.392,0.754,229.718,60.181,-180.626,138575.000,1.000,2.296,0.000
3.099,-6.528,-30.214,-598.071,0.961,203.046,68.355,-176.497,138576.000,1.000,26.586,0.000
2.534,-12.603,-31.906,-602.400,1.259,181.596,54.903,-170.546,138577.000,1.000,3.053,0.000
2.494,-13.475,-31.338,-606.080,0.714,169.941,20.505,-164.570,138578.000,1.000,0.010,0.000
2.578,-11.353,-31.459,-609.312,-0.264,159.798,-16.679,-161.102,138579.000,1.000,2.379,0.000
1.791,-10.640,-33.213,-610.570,-0.513,147.423,-33.019,-157.466,138580.000,1.000,0.012,0.000
0.222,-13.029,-35.475,-609.478,-0.314,136.492,-20.284,-152.446,138581.000,1.000,1.949,0.000
-0.750,-17.399,-37.501,-609.396,-0.170,127.550,25.524,-151.003,138582.000,1.000,2.552,0.000
-1.537,-20.603,-37.178,-609.348,0.087,118.835,82.294,-150.852,138583.000,1.000,2.456,0.000
-3.352,-22.175,-34.347,-607.332,0.908,109.955,116.455,-146.692,138584.000,1.000,4.038,0.000
-6.313,-24.823,-31.852,-604.294,2.229,101.908,121.749,-138.418,138585.000,1.000,0.008,0.000
-9.237,-29.389,-32.244,-603.945,3.384,93.991,96.163,-131.510,138586.000,1.000,14.029,0.000
-10.648,-31.523,-33.122,-604.228,4.009,85.856,55.145,-125.211,138587.000,1.000,0.012,0.000
-9.597,-28.147,-30.551,-601.676,4.494,78.327,34.077,-116.539,138588.000,1.000,2.545,0.000
-4.551,-18.965,-22.000,-593.018,5.398,74.866,37.567,-103.339,138589.000,1.000,0.009,0.000
1.837,-10.439,-13.404,-584.148,6.442,73.491,31.131,-92.011,138590.000,1.000,1.897,0.000
4.893,-9.448,-10.389,-581.290,7.019,67.376,-0.281,-87.250,138591.000,1.000,8.469,0.000
6.021,-11.507,-10.023,-583.489,6.516,54.435,-33.503,-87.781,138592.000,1.000,3.035,0.000
8.765,-5.129,-4.941,-581.602,5.914,42.983,-45.264,-85.318,138593.000,1.000,0.009,0.000
12.684,7.909,3.078,-574.728,6.644,37.280,-17.391,-79.079,138594.000,1.000,5.975,0.000
15.021,17.629,7.237,-569.250,7.702,31.265,45.262,-74.413,138595.000,1.000,2.522,0.000
14.574,21.964,6.026,-568.981,7.817,20.033,92.316,-74.767,138596.000,1.000,8.465,0.000
13.663,25.017,4.321,-568.611,7.583,8.063,103.356,-74.287,138597.000,1.000,3.027,0.000
14.528,27.130,4.665,-565.323,7.430,-0.211,88.537,-68.872,138598.000,1.000,0.009,0.000
16.898,28.409,7.021,-561.471,7.260,-6.117,53.322,-61.258,138599.000,1.000,1.948,0.000
18.180,26.608,7.106,-562.635,6.056,-15.595,18.337,-58.586,138600.000,1.000,16.577,0.000
15.734,21.604,2.578,-568.074,2.928,-29.803,1.004,-60.005,138601.000,1.000,3.054,0.000
9.583,17.932,-4.187,-572.876,-0.571,-43.188,2.233,-60.141,138602.000,1.000,0.010,0.000
2.823,16.155,-10.549,-576.101,-2.232,-52.866,25.632,-59.286,138603.000,1.000,1.912,0.000
-1.459,13.919,-15.933,-578.865,-1.927,-61.104,59.728,-58.160,138604.000,1.000,4.997,0.000
-1.762,12.975,-18.252,-578.976,-0.295,-68.179,82.703,-52.020,138605.000,1.000,2.442,0.000
1.504,13.915,-16.758,-575.047,1.937,-73.175,86.224,-39.600,138606.000,1.000,2.553,0.000
4.867,13.159,-15.669,-572.470,3.429,-79.548,63.258,-29.990,138607.000,1.000,11.032,0.000
5.301,11.826,-15.465,-572.156,3.763,-87.323,27.813,-24.541,138608.000,1.000,3.048,0.000
3.967,13.643,-12.617,-570.047,3.642,-92.942,10.369,-16.054,138609.000,1.000,0.010,0.000
1.663,16.445,-8.173,-565.531,3.749,-97.441,14.373,-3.021,138610.000,1.000,1.903,0.000
-1.932,15.027,-6.812,-563.503,4.451,-103.708,33.000,7.609,138611.000,1.000,14.549,0.000
-4.809,10.221,-6.986,-563.109,5.470,-110.185,63.078,16.800,138612.000,1.000,0.013,0.000
-4.776,6.717,-5.164,-562.057,6.619,-116.263,86.299,26.732,138613.000,1.000,1.899,0.000
-3.027,7.810,-0.769,-558.303,7.841,-121.663,94.388,38.343,138614.000,1.000,2.538,0.000
-2.243,9.520,1.541,-555.683,8.682,-127.363,82.660,49.122,138615.000,1.000,2.440,0.000
-2.423,9.476,0.516,-555.043,9.391,-132.483,53.946,59.457,138616.000,1.000,9.100,0.000
-2.484,9.106,-2.105,-555.780,10.175,-137.621,30.511,67.247,138617.000,1.000,0.012,0.000
-0.047,10.561,-3.403,-555.552,10.841,-144.350,23.325,73.527,138618.000,1.000,1.900,0.000
6.267,13.551,-3.051,-555.487,10.934,-153.423,14.084,79.915,138619.000,1.000,9.023,0.000
13.415,16.070,-1.615,-556.956,10.312,-163.994,-11.114,86.127,138620.000,1.000,3.035,0.000
18.050,16.649,-0.781,-560.561,8.963,-174.863,-39.932,88.594,138621.000,1.000,0.009,0.000
19.451,17.558,-0.559,-564.133,7.356,-184.786,-56.605,88.529,138622.000,1.000,1.940,0.000
17.984,17.165,-2.329,-569.524,5.984,-196.666,-38.818,85.239,138623.000,1.000,11.013,0.000
16.556,14.639,-5.557,-576.128,4.755,-210.457,25.810,79.664,138624.000,1.000,3.025,0.000
16.448,14.873,-7.344,-580.337,4.100,-220.947,90.480,76.897,138625.000,1.000,0.010,0.000
14.817,18.842,-7.081,-581.757,4.262,-226.791,116.591,79.328,138626.000,1.000,13.117,0.000
10.690,21.040,-7.621,-584.317,4.390,-232.117,108.181,83.048,138627.000,1.000,3.817,0.000
5.403,18.931,-10.624,-590.618,3.847,-239.944,72.927,83.257,138628.000,1.000,4.645,0.000
-0.118,15.722,-14.607,-597.970,2.499,-249.205,34.009,80.799,138629.000,1.000,0.012,0.000
-4.449,14.439,-17.216,-601.904,1.093,-257.345,17.469,80.528,138630.000,1.000,2.906,0.000
-6.777,14.008,-18.462,-601.598,0.326,-263.611,14.251,84.793,138631.000,1.000,14.511,0.000
-6.696,13.076,-19.731,-600.481,-0.099,-269.667,-2.378,89.748,138632.000,1.000,0.012,0.000
-4.218,12.697,-20.517,-599.762,-0.271,-276.086,-30.537,94.298,138633.000,1.000,1.916,0.000
-1.032,12.812,-19.838,-600.249,0.056,-282.227,-50.369,99.003,138634.000,1.000,2.554,0.000
0.632,12.847,-17.656,-601.644,0.806,-289.090,-49.517,103.208,138635.000,1.000,2.491,0.000
1.876,13.511,-14.724,-603.317,1.889,-297.729,-9.719,105.361,138636.000,1.000,8.524,0.000
5.535,16.146,-9.823,-602.230,3.377,-304.068,59.919,109.956,138637.000,1.000,14.498,0.000
10.880,17.292,-5.015,-601.796,4.302,-308.850,106.034,114.652,138638.000,1.000,0.012,0.000
16.297,16.571,-0.777,-601.843,4.267,-314.621,111.961,117.990,138639.000,1.000,3.017,0.000
20.097,16.343,2.209,-601.634,3.881,-321.841,89.439,120.137,138640.000,1.000,0.008,0.000
21.110,17.898,4.437,-599.974,3.686,-328.518,53.053,123.845,138641.000,1.000,0.004,0.000
21.954,19.922,6.826,-597.402,4.064,-333.754,28.835,128.428,138642.000,1.000,2.447,0.000
24.550,20.504,9.265,-594.163,4.393,-339.013,23.745,132.587,138643.000,1.000,8.126,0.000
27.112,19.595,10.612,-591.459,4.288,-345.547,15.259,136.319,138644.000,1.000,0.012,0.000
28.907,18.385,11.130,-590.080,4.545,-352.381,-9.433,140.219,138645.000,1.000,1.860,0.000
29.221,14.539,8.741,-593.267,4.796,-360.697,-37.171,139.166,138646.000,1.000,2.438,0.000
27.938,11.680,6.057,-596.833,4.620,-368.974,-52.019,135.667,138647.000,1.000,5.030,0.000
25.431,13.495,6.108,-597.591,4.654,-375.669,-34.072,133.776,138648.000,1.000,2.549,0.000
20.281,14.704,4.742,-600.402,4.902,-384.013,23.588,130.143,138649.000,1.000,7.098,0.000
14.354,13.904,-0.303,-606.724,4.768,-394.527,77.967,123.836,138650.000,1.000,0.013,0.000
11.415,15.561,-3.111,-609.374,4.437,-402.936,99.049,121.941,138651.000,1.000,1.451,0.000
9.937,18.616,-1.426,-605.938,4.136,-408.266,92.375,127.153,138652.000,1.000,8.909,0.000
7.763,21.008,1.206,-601.103,3.556,-411.602,63.203,134.317,138653.000,1.000,9.612,0.000
5.645,22.576,1.714,-599.020,2.568,-414.163,31.029,138.936,138654.000,1.000,0.013,0.000
3.637,23.915,0.576,-599.430,1.722,-417.432,18.441,141.883,138655.000,1.000,2.375,0.000
1.491,24.474,-0.919,-599.604,1.313,-421.632,16.108,146.332,138656.000,1.000,0.009,0.000
0.627,21.932,-3.781,-601.054,0.540,-427.786,-2.249,149.383,138657.000,1.000,1.953,0.000
1.822,18.004,-5.731,-602.597,-0.267,-433.776,-32.277,151.401,138658.000,1.000,16.035,0.000
3.498,14.033,-4.669,-602.572,0.168,-437.567,-51.713,154.216,138659.000,1.000,5.627,0.000
3.519,9.631,-3.090,-601.759,1.187,-441.495,-49.101,156.328,138660.000,1.000,0.015,0.000
3.281,6.327,-3.268,-602.490,1.429,-447.090,-7.381,154.478,138661.000,1.000,1.868,0.000
5.451,7.389,-2.398,-602.159,0.676,-451.299,63.495,153.422,138662.000,1.000,2.457,0.000
8.604,9.170,-1.618,-602.191,-0.225,-455.400,110.373,153.787,138663.000,1.000,2.540,0.000
11.021,6.299,-3.050,-604.288,-0.525,-462.339,115.104,153.382,138664.000,1.000,2.440,0.000
12.550,1.079,-5.182,-607.970,-0.611,-470.772,89.326,151.729,138665.000,1.000,6.188,0.000
12.435,-0.364,-5.400,-608.652,-0.485,-475.949,51.255,153.055,138666.000,1.000,4.469,0.000
11.663,1.444,-5.929,-608.292,0.161,-479.049,27.878,154.898,138667.000,1.000,0.010,0.000
12.383,4.948,-6.588,-608.408,1.037,-481.998,25.805,157.042,138668.000,1.000,8.353,0.000
12.862,7.837,-7.090,-608.565,1.092,-485.672,19.721,161.045,138669.000,1.000,11.648,0.000
12.140,9.215,-7.088,-607.383,0.942,-490.484,-4.872,166.346,138670.000,1.000,0.011,0.000
12.771,11.408,-6.335,-605.012,1.809,-494.631,-29.256,169.952,138671.000,1.000,2.381,0.000
13.622,13.416,-6.147,-601.845,2.041,-497.601,-39.599,172.117,138672.000,1.000,0.008,0.000
12.791,13.550,-6.705,-599.106,0.867,-501.232,-24.811,173.926,138673.000,1.000,1.941,0.000
12.728,15.572,-4.585,-595.270,0.676,-504.091,28.242,177.542,138674.000,1.000,4.015,0.000
12.386,15.719,-2.613,-593.576,1.455,-508.203,83.746,180.647,138675.000,1.000,14.057,0.000
10.034,11.616,-2.979,-595.229,1.178,-515.262,105.971,182.762,138676.000,1.000,0.011,0.000
8.269,10.603,-1.811,-594.874,-0.099,-520.837,99.896,188.538,138677.000,1.000,1.924,0.000
8.048,14.303,1.360,-591.719,-0.685,-523.163,73.202,197.040,138678.000,1.000,2.575,0.000
7.493,17.423,3.221,-589.001,0.076,-524.760,43.097,203.727,138679.000,1.000,3.545,0.000
7.925,18.219,4.713,-586.559,1.384,-526.024,32.023,209.082,138680.000,1.000,9.532,0.000
11.170,17.699,8.027,-582.269,2.218,-526.261,31.640,215.842,138681.000,1.000,0.010,0.000
14.530,15.021,9.176,-579.557,1.797,-529.174,14.644,219.511,138682.000,1.000,2.422,0.000
16.030,12.882,7.672,-577.615,1.201,-534.070,-14.357,221.193,138683.000,1.000,0.021,0.000
17.796,15.012,8.722,-573.139,2.297,-535.355,-30.430,225.983,138684.000,1.000,10.895,0.000
20.917,18.010,12.808,-567.352,4.340,-534.153,-26.903,232.753,138685.000,1.000,3.040,0.000
23.310,16.462,13.995,-565.709,5.203,-537.163,4.561,233.934,138686.000,1.000,0.010,0.000
24.476,15.118,13.694,-564.545,4.626,-541.824,62.949,234.200,138687.000,1.000,5.519,0.000
24.531,15.552,13.774,-562.739,3.341,-546.249,106.047,236.306,138688.000,1.000,4.447,0.000
23.801,14.535,12.611,-561.857,2.146,-552.422,113.527,237.317,138689.000,1.000,0.017,0.000
23.929,12.571,9.909,-562.427,1.428,-558.655,93.460,236.764,138690.000,1.000,11.956,0.000
26.003,12.016,8.871,-561.808,1.015,-562.289,58.855,239.452,138691.000,1.000,2.080,0.000
29.076,13.312,9.530,-560.692,0.808,-565.721,33.295,243.357,138692.000,1.000,3.505,0.000
30.632,17.987,10.330,-558.647,0.814,-569.457,27.441,247.385,138693.000,1.000,0.010,0.000
30.270,23.831,9.774,-557.212,0.819,-573.128,21.449,251.875,138694.000,1.000,4.357,0.000
29.622,25.715,8.334,-558.599,0.284,-579.509,-2.574,254.795,138695.000,1.000,3.591,0.000
28.670,22.464,6.198,-563.408,-1.276,-590.088,-32.733,252.326,138696.000,1.000,5.978,0.000
26.754,20.711,5.602,-566.265,-2.543,-599.469,-49.366,249.443,138697.000,1.000,7.081,0.000
24.605,24.180,7.042,-565.452,-2.419,-604.864,-36.071,250.049,138698.000,1.000,0.011,0.000
24.939,29.680,9.708,-562.524,-2.009,-608.684,15.226,252.326,138699.000,1.000,1.903,0.000
26.841,31.856,11.530,-559.701,-2.618,-614.105,68.986,253.384,138700.000,1.000,6.445,0.000
27.144,29.837,12.055,-557.639,-3.844,-620.314,91.958,254.331,138701.000,1.000,9.049,0.000
26.386,28.357,13.610,-554.064,-3.928,-623.266,88.573,259.302,138702.000,1.000,0.011,0.000
25.758,29.508,15.899,-548.468,-2.154,-623.203,65.201,267.220,138703.000,1.000,2.584,0.000
25.344,31.896,17.648,-540.535,-0.025,-621.823,38.627,276.613,138704.000,1.000,0.016,0.000
25.155,33.847,18.487,-532.455,1.208,-620.394,30.439,286.316,138705.000,1.000,8.332,0.000
24.440,32.356,17.303,-528.551,1.486,-621.825,30.814,293.198,138706.000,1.000,4.035,0.000
23.409,28.421,15.187,-528.669,1.097,-626.260,15.763,295.624,138707.000,1.000,0.009,0.000
23.693,27.172,16.494,-525.088,1.097,-628.039,-8.422,300.034,138708.000,1.000,3.090,0.000
25.266,27.773,19.839,-516.774,2.237,-625.474,-21.260,307.757,138709.000,1.000,13.894,0.000
25.419,26.974,20.413,-508.928,3.891,-623.652,-16.971,313.523,138710.000,1.000,3.024,0.000
22.291,23.193,16.231,-507.786,4.747,-628.038,15.013,312.059,138711.000,1.000,0.016,0.000
17.391,19.787,11.990,-509.921,4.638,-634.622,72.544,310.667,138712.000,1.000,1.934,0.000
13.114,18.070,9.333,-512.315,4.592,-639.006,113.996,313.199,138713.000,1.000,2.543,0.000
11.370,15.527,6.250,-514.264,5.019,-642.119,121.871,316.764,138714.000,1.000,8.615,0.000
12.503,11.842,2.247,-515.805,5.413,-645.528,103.977,319.032,138715.000,1.000,4.620,0.000
14.678,11.248,0.065,-515.044,5.070,-648.496,70.984,321.909,138716.000,1.000,0.022,0.000
15.121,12.509,-1.983,-515.916,3.648,-653.771,44.021,320.957,138717.000,1.000,9.976,0.000
13.430,12.188,-5.254,-520.294,1.882,-662.389,32.925,315.786,138718.000,1.000,3.051,0.000
12.213,12.023,-7.414,-524.981,0.652,-670.167,21.975,312.191,138719.000,1.000,0.025,0.000
12.509,14.559,-6.810,-526.074,0.505,-674.358,-0.819,312.895,138720.000,1.000,3.293,0.000
12.165,15.828,-6.971,-527.898,0.825,-679.541,-26.462,311.244,138721.000,1.000,13.111,0.000
11.375,14.300,-7.315,-532.213,0.818,-687.174,-43.362,307.216,138722.000,1.000,0.024,0.000
13.283,14.600,-3.984,-534.617,0.727,-692.460,-31.731,305.979,138723.000,1.000,2.346,0.000
17.630,18.784,2.839,-532.349,1.104,-693.388,23.549,307.946,138724.000,1.000,0.022,0.000
20.928,22.519,8.617,-528.713,1.565,-693.712,83.901,310.478,138725.000,1.000,5.850,0.000
22.933,24.183,11.983,-526.439,1.464,-696.348,110.522,313.205,138726.000,1.000,14.076,0.000
24.198,25.729,14.406,-524.444,0.864,-700.431,106.405,317.560,138727.000,1.000,0.025,0.000
24.008,26.620,15.850,-522.610,0.532,-704.304,79.468,321.479,138728.000,1.000,4.934,0.000
23.021,25.775,16.441,-520.790,0.699,-706.680,47.706,323.399,138729.000,1.000,0.015,0.000
23.587,26.792,18.597,-516.971,0.803,-706.279,35.833,326.274,138730.000,1.000,2.571,0.000
26.239,32.324,23.389,-509.806,1.059,-702.894,39.354,333.453,138731.000,1.000,0.009,0.000
26.981,33.928,24.594,-506.165,1.555,-701.912,28.957,338.934,138732.000,1.000,10.497,0.000
23.453,27.575,20.425,-506.727,2.476,-705.181,2.612,342.104,138733.000,1.000,3.479,0.000
19.966,23.318,17.600,-505.155,4.173,-706.736,-14.302,347.890,138734.000,1.000,0.010,0.000
19.858,26.997,19.257,-499.489,6.136,-703.633,-12.098,356.610,138735.000,1.000,25.400,0.000
19.871,28.595,19.130,-497.053,7.712,-702.906,11.430,360.450,138736.000,1.000,3.648,0.000
19.639,24.606,16.907,-497.272,8.693,-705.764,54.900,361.788,138737.000,1.000,0.018,0.000
22.279,21.525,15.228,-497.899,8.740,-709.136,87.671,363.225,138738.000,1.000,0.004,0.000
25.450,20.342,13.083,-499.569,7.034,-713.878,92.675,362.484,138739.000,1.000,3.953,0.000
26.616,18.537,11.102,-502.274,4.460,-719.364,74.896,360.420,138740.000,1.000,0.008,0.000
28.005,17.853,12.519,-503.349,3.253,-723.047,44.268,361.721,138741.000,1.000,0.004,0.000
30.657,17.834,14.647,-505.435,3.330,-727.491,19.415,361.877,138742.000,1.000,6.330,0.000
33.768,18.278,15.698,-508.036,3.577,-733.525,10.267,359.513,138743.000,1.000,2.114,0.000
37.853,19.883,16.805,-509.492,3.581,-739.155,1.643,357.608,138744.000,1.000,2.866,0.000
43.186,22.483,19.482,-509.778,3.121,-743.359,-20.287,357.355,138745.000,1.000,2.131,0.000
47.048,23.905,21.437,-512.672,1.698,-748.322,-46.852,355.227,138746.000,1.000,3.101,0.000
47.503,24.643,22.236,-517.350,0.274,-754.532,-64.262,352.581,138747.000,1.000,0.010,0.000
46.722,27.523,24.156,-519.970,0.593,-760.202,-47.477,351.750,138748.000,1.000,8.320,0.000
46.112,32.463,26.719,-520.987,1.609,-765.174,19.645,350.302,138749.000,1.000,6.672,0.000
43.889,37.619,27.844,-522.739,1.463,-769.677,90.578,347.847,138750.000,1.000,0.010,0.000
39.685,42.731,28.039,-524.677,0.882,-773.229,121.889,347.385,138751.000,1.000,1.890,0.000
34.867,46.364,27.512,-525.868,0.787,-776.207,118.684,349.684,138752.000,1.000,3.858,0.000
31.704,47.492,26.786,-526.708,0.737,-778.067,91.335,352.467,138753.000,1.000,9.266,0.000
30.442,46.577,26.634,-527.452,0.253,-778.799,59.282,354.481,138754.000,1.000,0.015,0.000
29.027,45.511,26.877,-527.629,0.243,-778.328,47.369,356.510,138755.000,1.000,1.856,0.000
26.270,45.791,26.807,-525.301,1.060,-776.078,49.137,360.738,138756.000,1.000,14.552,0.000
21.611,42.990,22.608,-524.265,1.706,-776.633,34.928,362.104,138757.000,1.000,0.018,0.000
16.286,37.236,16.413,-523.976,2.257,-779.925,6.008,361.384,138758.000,1.000,1.870,0.000
13.070,34.165,13.594,-521.651,2.620,-781.795,-12.112,362.327,138759.000,1.000,2.419,0.000
12.602,33.819,14.260,-517.416,2.249,-781.712,-14.059,364.489,138760.000,1.000,2.577,0.000
13.501,30.690,14.687,-516.142,1.893,-782.930,-0.717,363.486,138761.000,1.000,9.508,0.000
14.819,25.883,15.850,-516.016,2.646,-785.395,30.924,362.690,138762.000,1.000,0.014,0.000
16.308,22.365,18.162,-514.609,4.080,-787.822,58.981,363.973,138763.000,1.000,1.896,0.000
17.237,19.882,20.156,-512.038,5.217,-789.842,67.943,366.536,138764.000,1.000,8.582,0.000
17.052,18.825,21.361,-510.217,5.740,-791.750,57.009,369.498,138765.000,1.000,3.106,0.000
18.315,23.448,25.655,-505.886,6.616,-791.569,32.706,375.416,138766.000,1.000,0.016,0.000
22.247,30.552,30.896,-501.275,8.213,-791.499,12.483,379.120,138767.000,1.000,1.866,0.000
27.512,32.152,32.269,-501.150,9.034,-796.010,3.343,377.393,138768.000,1.000,14.521,0.000
33.793,30.560,31.704,-504.566,8.201,-804.048,4.523,374.257,138769.000,1.000,0.013,0.000
40.055,35.135,34.061,-505.248,6.596,-810.028,22.693,373.999,138770.000,1.000,1.910,0.000
43.558,43.613,37.740,-502.569,5.491,-812.504,47.740,374.985,138771.000,1.000,2.125,0.000
43.546,48.370,40.674,-498.969,5.449,-813.264,62.577,377.203,138772.000,1.000,3.869,0.000
42.306,49.485,42.898,-496.434,5.559,-814.072,60.594,380.553,138773.000,1.000,23.095,0.000
41.699,50.673,44.100,-496.345,5.136,-816.445,38.344,382.092,138774.000,1.000,0.016,0.000
40.399,50.710,42.356,-500.841,4.263,-821.962,7.517,379.647,138775.000,1.000,1.914,0.000
38.040,48.769,39.231,-507.134,3.633,-828.257,-11.051,376.110,138776.000,1.000,2.552,0.000
35.521,46.740,37.995,-509.395,3.733,-832.246,-7.260,374.533,138777.000,1.000,4.978,0.000
32.105,43.322,36.766,-509.757,4.070,-836.830,22.658,371.039,138778.000,1.000,2.455,0.000
28.696,39.152,34.376,-510.151,4.560,-842.277,64.331,367.081,138779.000,1.000,2.543,0.000
27.264,36.590,33.014,-508.890,5.571,-844.827,90.737,367.181,138780.000,1.000,2.439,0.000
26.078,34.553,32.638,-505.437,6.454,-844.448,95.855,370.473,138781.000,1.000,2.580,0.000
22.507,30.959,29.630,-503.607,6.147,-845.278,78.694,371.508,138782.000,1.000,3.075,0.000
18.042,27.389,25.316,-501.337,5.190,-847.123,48.597,373.026,138783.000,1.000,0.011,0.000
16.118,23.984,21.938,-498.478,4.449,-850.178,29.126,374.727,138784.000,1.000,13.642,0.000
17.702,21.914,20.499,-496.613,4.051,-855.387,24.972,374.970,138785.000,1.000,0.026,0.000
20.200,23.314,20.414,-496.070,4.105,-860.173,16.872,375.834,138786.000,1.000,1.807,0.000
20.521,27.665,21.424,-493.984,4.706,-860.359,-2.825,381.005,138787.000,1.000,2.862,0.000
17.376,29.068,20.749,-493.050,5.275,-858.628,-22.662,384.228,138788.000,1.000,2.139,0.000
12.097,24.950,17.067,-494.383,5.907,-858.462,-31.780,382.381,138789.000,1.000,3.851,0.000
